observed,predicted,low,high,anomalous,actual_anomaly,err,threshold
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
-999,768.639,754.674,782.603,1,1,0.2,0.279287
754.103,768.516,754.577,782.456,0,0,0.2,0.278785
-999,768.516,754.577,782.456,1,1,0.2,0.278785
753.593,769.125,755.286,782.965,0,0,0.2,0.276795
753.51,769.71,755.878,783.542,0,0,0.2,0.276646
753.855,769.266,755.352,783.18,0,0,0.2,0.278282
754.159,768.976,755.238,782.714,0,0,0.2,0.274765
754.558,768.649,754.8,782.499,0,0,0.2,0.276985
754.825,768.668,754.853,782.483,0,0,0.2,0.276302
755.456,769.097,755.231,782.963,0,0,0.2,0.277316
756.046,768.583,754.784,782.382,0,0,0.2,0.275977
756.493,767.766,753.935,781.598,0,0,0.2,0.276635
757.163,768.323,754.359,782.288,0,0,0.2,0.279285
757.641,768.054,754.043,782.064,0,0,0.2,0.280212
758.028,768.466,754.577,782.356,0,0,0.2,0.277786
758.399,768.755,754.7,782.809,0,0,0.2,0.281091
758.476,768.58,754.501,782.66,0,0,0.2,0.281586
758.381,768.665,754.565,782.765,0,0,0.2,0.281999
758.181,768.718,754.838,782.599,0,0,0.2,0.277607
757.703,769.464,755.566,783.362,0,0,0.2,0.277963
757.193,769.522,755.78,783.264,0,0,0.2,0.274834
756.686,769.7,755.689,783.711,0,0,0.2,0.280222
756.147,768.977,755.036,782.918,0,0,0.2,0.278822
755.585,769.899,755.845,783.953,0,0,0.2,0.28108
755.069,769.685,755.737,783.634,0,0,0.2,0.278974
754.411,769.424,755.379,783.468,0,0,0.2,0.280894
753.933,768.831,754.723,782.939,0,0,0.2,0.282165
753.416,768.563,754.513,782.614,0,0,0.2,0.281014
753.055,768.622,754.605,782.639,0,0,0.2,0.280347
752.897,768.64,754.758,782.523,0,0,0.2,0.277646
753.067,769.373,755.429,783.318,0,0,0.2,0.27889
753.409,768.762,754.582,782.942,0,0,0.2,0.283602
753.66,768.8,754.611,782.988,0,0,0.2,0.283776
754.123,768.561,754.289,782.832,0,0,0.2,0.285429
754.663,768.891,754.73,783.052,0,0,0.2,0.28322
755.336,768.057,753.887,782.228,0,0,0.2,0.283413
755.975,769.085,754.959,783.21,0,0,0.2,0.282504
756.693,769.099,755.022,783.176,0,0,0.2,0.281539
757.563,768.881,754.846,782.916,0,0,0.2,0.280701
758.275,767.763,753.718,781.808,0,0,0.18976,0.280906
758.767,768.392,754.202,782.582,0,0,0.192499,0.283795
758.9,769.321,755.165,783.478,0,0,0.2,0.28313
758.719,769.395,755.428,783.362,0,0,0.2,0.279341
758.485,769.112,754.913,783.312,0,0,0.2,0.283988
758.144,767.969,753.752,782.186,0,0,0.196497,0.28434
757.459,768.673,754.578,782.768,0,0,0.2,0.281902
756.827,768.721,754.659,782.783,0,0,0.2,0.281241
756.292,769.727,755.366,784.089,0,0,0.2,0.287234
755.952,768.73,754.7,782.76,0,0,0.2,0.2806
755.525,768.696,754.392,783,0,0,0.2,0.28608
754.626,768.226,754.09,782.362,0,0,0.2,0.282722
754.05,768.983,754.623,783.342,0,0,0.2,0.28719
753.552,769.685,755.525,783.846,0,0,0.2,0.283212
752.964,769.05,755.059,783.042,0,0,0.2,0.279827
753.042,769.742,755.416,784.067,0,0,0.2,0.286501
752.759,768.925,754.772,783.078,0,0,0.2,0.283063
753.132,768.656,754.371,782.94,0,0,0.2,0.285688
753.765,768.899,754.732,783.066,0,0,0.2,0.283336
754.285,768.618,754.495,782.74,0,0,0.2,0.282455
754.896,768.28,754.12,782.44,0,0,0.2,0.283203
755.977,768.922,754.712,783.133,0,0,0.2,0.284213
756.383,768.427,754.155,782.7,0,0,0.2,0.285451
756.897,769.197,754.998,783.396,0,0,0.2,0.283985
757.719,768.697,754.637,782.756,0,0,0.2,0.281191
758.181,768.231,754.041,782.421,0,0,0.2,0.283796
758.398,769.017,754.728,783.306,0,0,0.2,0.285779
758.841,769.667,755.615,783.719,0,0,0.2,0.281043
758.752,769.841,755.469,784.213,0,0,0.2,0.287434
758.45,768.546,754.104,782.989,0,0,0.2,0.288848
758.111,769.387,755.035,783.738,0,0,0.2,0.287035
757.506,769.284,754.966,783.602,0,0,0.2,0.286363
756.636,769.233,754.833,783.633,0,0,0.2,0.288003
755.979,769.679,755.268,784.09,0,0,0.2,0.288222
755.182,768.606,754.189,783.023,0,0,0.2,0.288334
754.218,769.163,754.748,783.579,0,0,0.2,0.288312
753.519,769.179,754.664,783.693,0,0,0.2,0.290285
752.793,768.806,754.321,783.291,0,0,0.2,0.289695
751.941,769.27,754.676,783.864,0,0,0.2,0.291874
751.682,768.831,754.332,783.329,0,0,0.2,0.28997
751.838,769.048,754.387,783.709,0,0,0.2,0.293219
752.09,768.183,753.806,782.56,0,0,0.2,0.287542
752.554,768.498,754.051,782.946,0,0,0.2,0.288949
752.735,768.244,753.667,782.822,0,0,0.2,0.291553
753.375,768.286,753.955,782.617,0,0,0.2,0.286612
754.008,768.306,753.909,782.702,0,0,0.2,0.287932
754.882,767.861,753.459,782.264,0,0,0.2,0.288044
755.801,767.888,753.329,782.448,0,0,0.2,0.291191
756.504,768.27,754.067,782.474,0,0,0.2,0.284066
757.401,768.221,753.77,782.672,0,0,0.2,0.289021
758.299,768.581,754.206,782.956,0,0,0.2,0.287504
758.842,768.593,754.204,782.981,0,0,0.195015,0.287769
759.219,768.578,754.283,782.873,0,0,0.187177,0.285899
759.253,769.536,755.353,783.719,0,0,0.2,0.283658
759.12,768.93,754.668,783.193,0,0,0.196209,0.285244
758.647,768.178,753.794,782.561,0,0,0.190613,0.287664
757.884,768.957,755.034,782.88,0,0,0.2,0.278459
756.958,768.267,754.243,782.291,0,0,0.2,0.280483
756.313,768.988,754.857,783.118,0,0,0.2,0.282608
755.744,769.231,755.091,783.371,0,0,0.2,0.282802
754.6,768.943,754.796,783.091,0,0,0.2,0.282948
753.627,768.597,754.52,782.674,0,0,0.2,0.281539
752.779,769.311,755.162,783.46,0,0,0.2,0.282979
751.946,768.712,754.77,782.655,0,0,0.2,0.278848
751.771,768.898,754.913,782.883,0,0,0.2,0.279699
751.366,767.888,753.678,782.098,0,0,0.2,0.284201
751.557,768.775,754.69,782.859,0,0,0.2,0.281689
752.046,767.822,753.851,781.793,0,0,0.2,0.279424
752.845,768.103,754.2,782.005,0,0,0.2,0.278052
753.632,767.807,753.963,781.65,0,0,0.2,0.276868
754.556,768.699,754.775,782.624,0,0,0.2,0.278491
755.536,767.659,753.587,781.73,0,0,0.2,0.281432
756.273,769.111,755.149,783.073,0,0,0.2,0.279234
757.039,768.119,754.131,782.108,0,0,0.2,0.279763
758.054,768.729,754.843,782.616,0,0,0.2,0.277734
758.881,768.234,754.14,782.328,0,0,0.187059,0.281887
759.572,768.325,754.286,782.364,0,0,0.175057,0.280775
759.943,768.284,754.327,782.24,0,0,0.166812,0.279135
759.897,768.889,755.096,782.681,0,0,0.179832,0.275842
759.467,769.076,755.232,782.921,0,0,0.192183,0.27689
758.899,768.396,754.623,782.17,0,0,0.189949,0.275472
758.261,769.685,755.979,783.391,0,0,0.2,0.274126
757.204,769.387,755.502,783.273,0,0,0.2,0.277707
756.097,769.881,755.841,783.92,0,0,0.2,0.280798
755.124,768.593,754.697,782.489,0,0,0.2,0.277923
753.985,768.821,754.928,782.714,0,0,0.2,0.277853
752.95,768.075,754.297,781.854,0,0,0.2,0.275566
752.044,768.775,754.696,782.854,0,0,0.2,0.281575
751.086,768.375,754.319,782.43,0,0,0.2,0.281109
750.49,768.279,754.316,782.242,0,0,0.2,0.279257
750.362,768.027,754.087,781.967,0,0,0.2,0.278804
750.661,767.528,753.748,781.307,0,0,0.2,0.275586
750.946,768.106,754.183,782.029,0,0,0.2,0.278462
751.508,767.704,753.885,781.524,0,0,0.2,0.276394
752.399,767.157,753.383,780.93,0,0,0.2,0.275473
753.497,767.319,753.472,781.165,0,0,0.2,0.276934
754.54,767.671,754.023,781.32,0,0,0.2,0.272971
755.583,768.095,754.164,782.025,0,0,0.2,0.278608
756.768,767.104,753.364,780.844,0,0,0.2,0.274798
757.852,768.033,754.189,781.877,0,0,0.2,0.276885
758.775,766.893,752.982,780.803,0,0,0.162351,0.278206
759.5,768.031,754.078,781.985,0,0,0.170622,0.279072
759.918,768.192,754.359,782.024,0,0,0.16547,0.276656
759.849,768.885,755.333,782.438,0,0,0.180725,0.271051
759.495,768.71,754.966,782.454,0,0,0.184297,0.274874
758.873,768.437,754.623,782.252,0,0,0.191289,0.276291
757.994,768.8,755.073,782.527,0,0,0.2,0.274546
757.263,769.019,755.084,782.955,0,0,0.2,0.278705
756.252,769.454,755.374,783.535,0,0,0.2,0.281618
755.307,768.369,754.327,782.41,0,0,0.2,0.28083
754.522,768.909,754.767,783.051,0,0,0.2,0.282834
753.473,768.456,754.422,782.489,0,0,0.2,0.280674
752.767,768.246,754.073,782.42,0,0,0.2,0.28347
752.176,768.242,754.03,782.453,0,0,0.2,0.284237
750.835,768.096,754.06,782.131,0,0,0.2,0.280715
750.892,767.924,754.038,781.81,0,0,0.2,0.277723
750.997,767.301,753.485,781.118,0,0,0.2,0.276337
751.51,767.722,753.452,781.993,0,0,0.2,0.285407
752.407,767.158,752.931,781.385,0,0,0.2,0.284542
753.234,767.593,753.382,781.804,0,0,0.2,0.284217
754.269,767.554,753.547,781.56,0,0,0.2,0.280123
755.48,767.93,754.025,781.836,0,0,0.2,0.278104
756.514,767.028,753.02,781.036,0,0,0.2,0.280161
757.714,766.677,752.376,780.979,0,0,0.179271,0.286039
758.594,766.931,753.008,780.855,0,0,0.166744,0.278471
759.566,766.784,752.841,780.727,0,0,0.144369,0.27886
760.166,768.009,754.17,781.848,0,0,0.156865,0.276775
760.267,767.166,753.442,780.889,0,0,0.137971,0.274476
759.889,767.975,754.543,781.408,0,0,0.161725,0.268651
759.235,767.918,754.376,781.459,0,0,0.173656,0.270828
758.648,768.065,754.769,781.361,0,0,0.188339,0.265916
757.429,768.128,754.737,781.52,0,0,0.2,0.267835
756.344,767.553,753.913,781.193,0,0,0.2,0.272797
755.226,768.044,754.243,781.845,0,0,0.2,0.276014
753.965,767.66,753.849,781.471,0,0,0.2,0.276216
752.836,767.869,754.068,781.671,0,0,0.2,0.276028
751.763,767.789,753.933,781.644,0,0,0.2,0.277108
750.71,767.565,753.619,781.511,0,0,0.2,0.278924
749.92,767.637,753.765,781.509,0,0,0.2,0.277444
749.745,766.762,752.61,780.913,0,0,0.2,0.28303
750.1,766.576,752.662,780.489,0,0,0.2,0.278273
750.316,766.604,752.793,780.415,0,0,0.2,0.276221
750.782,766.285,752.573,779.997,0,0,0.2,0.27424
751.604,766.309,752.305,780.313,0,0,0.2,0.280081
752.731,766.192,752.527,779.857,0,0,0.2,0.2733
754.17,766.241,752.313,780.169,0,0,0.2,0.278552
755.084,766.738,752.996,780.479,0,0,0.2,0.27483
756.117,766.611,752.787,780.435,0,0,0.2,0.276485
757.192,766.974,752.991,780.957,0,0,0.195641,0.279654
758.385,766.354,752.457,780.251,0,0,0.15938,0.277944
759.108,766.588,752.595,780.582,0,0,0.149609,0.279863
759.878,767.974,754.238,781.71,0,0,0.161916,0.274716
760.43,767.303,753.981,780.626,0,0,0.137468,0.266453
760.124,768.008,754.69,781.327,0,0,0.15769,0.266371
759.516,767.432,754.246,780.618,0,0,0.158323,0.263723
758.88,767.533,754.567,780.499,0,0,0.173058,0.259321
757.888,768.074,754.954,781.193,0,0,0.2,0.262393
756.637,767.548,754.437,780.659,0,0,0.2,0.262214
755.391,767.411,754.143,780.678,0,0,0.2,0.265356
754.184,767.587,754.332,780.843,0,0,0.2,0.265111
753.064,767.818,754.428,781.207,0,0,0.2,0.267795
752.136,767.589,754.357,780.822,0,0,0.2,0.264646
751.109,767.405,754.34,780.469,0,0,0.2,0.261286
750.359,767.049,753.429,780.67,0,0,0.2,0.272414
